"","time","O3","NO2","Ox"
"7807",2018-11-22,12,21,33
"7808",2018-11-22,9,26,35
"7809",2018-11-22,14,20,34
"7810",2018-11-22,19,14,33
"7811",2018-11-22,20,13,33
"7812",2018-11-22,20,14,34
"7813",2018-11-22,21,13,34
"7814",2018-11-22,23,13,36
"7815",2018-11-22,21,15,36
"7816",2018-11-22,20,16,36
"7817",2018-11-22,18,18,36
"7818",2018-11-22,18,17,35
"7819",2018-11-22,19,15,34
"7820",2018-11-22,20,13,33
"7821",2018-11-22,21,13,34
"7822",2018-11-22,24,10,34
"7823",2018-11-22,24,9,33
"7824",2018-11-22,24,9,33
"7825",2018-11-23,25,9,34
"7826",2018-11-23,26,8,34
"7827",2018-11-23,27,8,35
"7828",2018-11-23,25,9,34
"7829",2018-11-23,24,9,33
"7830",2018-11-23,23,10,33
"7831",2018-11-23,19,15,34
"7832",2018-11-23,15,20,35
"7833",2018-11-23,14,21,35
"7834",2018-11-23,16,20,36
"7835",2018-11-23,22,11,33
"7836",2018-11-23,24,9,33
"7837",2018-11-23,26,7,33
"7838",2018-11-23,24,10,34
"7839",2018-11-23,18,19,37
"7840",2018-11-23,17,20,37
"7841",2018-11-23,16,21,37
"7842",2018-11-23,14,24,38
"7843",2018-11-23,16,22,38
"7844",2018-11-23,5,38,43
"7845",2018-11-23,9,31,40
"7846",2018-11-23,13,24,37
"7847",2018-11-23,11,25,36
"7848",2018-11-23,11,24,35
"7849",2018-11-24,10,24,34
"7850",2018-11-24,15,19,34
"7851",2018-11-24,15,19,34
"7852",2018-11-24,18,15,33
"7853",2018-11-24,21,12,33
"7854",2018-11-24,19,14,33
"7855",2018-11-24,18,16,34
"7856",2018-11-24,14,20,34
"7857",2018-11-24,15,18,33
"7858",2018-11-24,18,14,32
"7859",2018-11-24,19,13,32
"7860",2018-11-24,19,13,32
"7861",2018-11-24,20,12,32
"7862",2018-11-24,20,12,32
"7863",2018-11-24,19,13,32
"7864",2018-11-24,18,14,32
"7865",2018-11-24,18,15,33
"7866",2018-11-24,13,22,35
"7867",2018-11-24,15,19,34
"7868",2018-11-24,16,18,34
"7869",2018-11-24,16,17,33
"7870",2018-11-24,14,18,32
"7871",2018-11-24,18,11,29
"7872",2018-11-24,20,6,26
"7873",2018-11-25,19,7,26
"7874",2018-11-25,15,8,23
"7875",2018-11-25,12,11,23
"7876",2018-11-25,NA,NA,NA
"7877",2018-11-25,8,11,19
"7878",2018-11-25,7,13,20
"7879",2018-11-25,8,12,20
"7880",2018-11-25,10,10,20
"7881",2018-11-25,8,13,21
"7882",2018-11-25,9,11,20
"7883",2018-11-25,12,7,19
"7884",2018-11-25,14,6,20
"7885",2018-11-25,12,7,19
"7886",2018-11-25,13,7,20
"7887",2018-11-25,15,7,22
"7888",2018-11-25,14,8,22
"7889",2018-11-25,13,9,22
"7890",2018-11-25,14,7,21
"7891",2018-11-25,12,8,20
"7892",2018-11-25,11,10,21
"7893",2018-11-25,11,10,21
"7894",2018-11-25,10,12,22
"7895",2018-11-25,8,14,22
"7896",2018-11-25,3,21,24
"7897",2018-11-26,1,23,24
"7898",2018-11-26,2,21,23
"7899",2018-11-26,9,12,21
"7900",2018-11-26,12,9,21
"7901",2018-11-26,12,8,20
"7902",2018-11-26,10,9,19
"7903",2018-11-26,12,9,21
"7904",2018-11-26,13,9,22
"7905",2018-11-26,14,8,22
"7906",2018-11-26,15,8,23
"7907",2018-11-26,18,8,26
"7908",2018-11-26,16,9,25
"7909",2018-11-26,16,10,26
"7910",2018-11-26,15,12,27
"7911",2018-11-26,13,13,26
"7912",2018-11-26,12,15,27
"7913",2018-11-26,10,19,29
"7914",2018-11-26,11,15,26
"7915",2018-11-26,1,24,25
"7916",2018-11-26,1,22,23
"7917",2018-11-26,3,18,21
"7918",2018-11-26,7,14,21
"7919",2018-11-26,10,11,21
"7920",2018-11-26,11,9,20
"7921",2018-11-27,11,8,19
"7922",2018-11-27,10,8,18
"7923",2018-11-27,10,6,16
"7924",2018-11-27,11,5,16
"7925",2018-11-27,12,5,17
"7926",2018-11-27,12,5,17
"7927",2018-11-27,11,7,18
"7928",2018-11-27,10,8,18
"7929",2018-11-27,10,8,18
"7930",2018-11-27,11,7,18
"7931",2018-11-27,13,5,18
"7932",2018-11-27,13,5,18
"7933",2018-11-27,14,4,18
"7934",2018-11-27,13,5,18
"7935",2018-11-27,13,5,18
"7936",2018-11-27,11,7,18
"7937",2018-11-27,10,9,19
"7938",2018-11-27,9,10,19
"7939",2018-11-27,13,7,20
"7940",2018-11-27,14,6,20
"7941",2018-11-27,14,6,20
"7942",2018-11-27,14,6,20
"7943",2018-11-27,14,7,21
"7944",2018-11-27,15,6,21
"7945",2018-11-28,15,6,21
"7946",2018-11-28,17,5,22
"7947",2018-11-28,17,4,21
"7948",2018-11-28,17,5,22
"7949",2018-11-28,18,5,23
"7950",2018-11-28,17,6,23
"7951",2018-11-28,16,8,24
"7952",2018-11-28,13,11,24
"7953",2018-11-28,13,11,24
"7954",2018-11-28,15,9,24
"7955",2018-11-28,17,7,24
"7956",2018-11-28,18,6,24
"7957",2018-11-28,18,6,24
"7958",2018-11-28,19,5,24
"7959",2018-11-28,20,5,25
"7960",2018-11-28,20,6,26
"7961",2018-11-28,19,7,26
"7962",2018-11-28,19,7,26
"7963",2018-11-28,19,8,27
"7964",2018-11-28,18,8,26
"7965",2018-11-28,18,8,26
"7966",2018-11-28,18,8,26
"7967",2018-11-28,20,8,28
"7968",2018-11-28,21,7,28
"7969",2018-11-29,19,8,27
"7970",2018-11-29,21,6,27
"7971",2018-11-29,20,7,27
"7972",2018-11-29,17,10,27
"7973",2018-11-29,15,13,28
"7974",2018-11-29,16,11,27
"7975",2018-11-29,11,15,26
"7976",2018-11-29,4,21,25
"7977",2018-11-29,6,20,26
"7978",2018-11-29,13,13,26
"7979",2018-11-29,15,12,27
"7980",2018-11-29,14,14,28
"7981",2018-11-29,14,15,29
"7982",2018-11-29,17,12,29
"7983",2018-11-29,15,15,30
"7984",2018-11-29,13,17,30
"7985",2018-11-29,9,21,30
"7986",2018-11-29,5,25,30
"7987",2018-11-29,2,27,29
"7988",2018-11-29,4,25,29
"7989",2018-11-29,4,25,29
"7990",2018-11-29,3,25,28
"7991",2018-11-29,7,20,27
"7992",2018-11-29,6,21,27
"7993",2018-11-30,14,12,26
"7994",2018-11-30,21,6,27
"7995",2018-11-30,22,5,27
"7996",2018-11-30,22,4,26
"7997",2018-11-30,23,3,26
"7998",2018-11-30,19,7,26
"7999",2018-11-30,15,13,28
"8000",2018-11-30,11,19,30
"8001",2018-11-30,7,22,29
"8002",2018-11-30,5,24,29
"8003",2018-11-30,5,25,30
"8004",2018-11-30,5,25,30
"8005",2018-11-30,9,21,30
"8006",2018-11-30,6,25,31
"8007",2018-11-30,6,23,29
"8008",2018-11-30,3,25,28
"8009",2018-11-30,5,24,29
"8010",2018-11-30,3,26,29
"8011",2018-11-30,2,28,30
"8012",2018-11-30,1,29,30
"8013",2018-11-30,1,29,30
"8014",2018-11-30,1,30,31
"8015",2018-11-30,1,31,32
"8016",2018-11-30,1,32,33
"8017",2018-12-01,1,31,32
"8018",2018-12-01,1,30,31
"8019",2018-12-01,3,24,27
"8020",2018-12-01,8,18,26
"8021",2018-12-01,9,19,28
"8022",2018-12-01,7,22,29
"8023",2018-12-01,2,30,32
"8024",2018-12-01,1,30,31
"8025",2018-12-01,2,28,30
"8026",2018-12-01,5,22,27
"8027",2018-12-01,18,14,32
"8028",2018-12-01,18,13,31
"8029",2018-12-01,21,10,31
"8030",2018-12-01,22,10,32
"8031",2018-12-01,24,8,32
"8032",2018-12-01,23,8,31
"8033",2018-12-01,22,8,30
"8034",2018-12-01,21,8,29
"8035",2018-12-01,22,8,30
"8036",2018-12-01,23,8,31
"8037",2018-12-01,23,7,30
"8038",2018-12-01,21,7,28
"8039",2018-12-01,21,7,28
"8040",2018-12-01,19,7,26
"8041",2018-12-02,19,8,27
"8042",2018-12-02,19,8,27
"8043",2018-12-02,18,8,26
"8044",2018-12-02,NA,NA,NA
"8045",2018-12-02,16,8,24
"8046",2018-12-02,14,8,22
"8047",2018-12-02,12,9,21
"8048",2018-12-02,11,10,21
"8049",2018-12-02,11,11,22
"8050",2018-12-02,12,11,23
"8051",2018-12-02,11,13,24
"8052",2018-12-02,11,14,25
"8053",2018-12-02,9,17,26
"8054",2018-12-02,7,20,27
"8055",2018-12-02,6,22,28
"8056",2018-12-02,4,25,29
"8057",2018-12-02,3,27,30
"8058",2018-12-02,4,30,34
"8059",2018-12-02,6,29,35
"8060",2018-12-02,10,23,33
"8061",2018-12-02,16,17,33
"8062",2018-12-02,18,15,33
"8063",2018-12-02,18,15,33
"8064",2018-12-02,17,15,32
"8065",2018-12-03,14,19,33
"8066",2018-12-03,18,11,29
"8067",2018-12-03,14,10,24
"8068",2018-12-03,9,8,17
"8069",2018-12-03,6,9,15
"8070",2018-12-03,4,10,14
"8071",2018-12-03,5,9,14
"8072",2018-12-03,9,9,18
"8073",2018-12-03,12,8,20
"8074",2018-12-03,13,7,20
"8075",2018-12-03,14,7,21
"8076",2018-12-03,15,8,23
"8077",2018-12-03,17,8,25
"8078",2018-12-03,18,9,27
"8079",2018-12-03,16,11,27
"8080",2018-12-03,12,13,25
"8081",2018-12-03,7,15,22
"8082",2018-12-03,9,14,23
"8083",2018-12-03,13,11,24
"8084",2018-12-03,16,9,25
"8085",2018-12-03,19,8,27
"8086",2018-12-03,21,7,28
"8087",2018-12-03,23,6,29
"8088",2018-12-03,22,8,30
"8089",2018-12-04,20,9,29
"8090",2018-12-04,20,8,28
"8091",2018-12-04,24,5,29
"8092",2018-12-04,26,4,30
"8093",2018-12-04,25,5,30
"8094",2018-12-04,24,5,29
"8095",2018-12-04,23,7,30
"8096",2018-12-04,22,8,30
"8097",2018-12-04,21,10,31
"8098",2018-12-04,23,8,31
"8099",2018-12-04,23,8,31
"8100",2018-12-04,23,9,32
"8101",2018-12-04,24,8,32
"8102",2018-12-04,24,8,32
"8103",2018-12-04,22,11,33
"8104",2018-12-04,18,16,34
"8105",2018-12-04,13,20,33
"8106",2018-12-04,10,25,35
"8107",2018-12-04,6,29,35
"8108",2018-12-04,7,27,34
"8109",2018-12-04,2,35,37
"8110",2018-12-04,2,36,38
"8111",2018-12-04,1,37,38
"8112",2018-12-04,10,26,36
"8113",2018-12-05,11,26,37
"8114",2018-12-05,14,22,36
"8115",2018-12-05,11,25,36
"8116",2018-12-05,7,30,37
"8117",2018-12-05,2,36,38
"8118",2018-12-05,1,38,39
"8119",2018-12-05,1,39,40
"8120",2018-12-05,4,36,40
"8121",2018-12-05,6,30,36
"8122",2018-12-05,4,36,40
"8123",2018-12-05,7,30,37
"8124",2018-12-05,8,34,42
"8125",2018-12-05,8,35,43
"8126",2018-12-05,20,17,37
"8127",2018-12-05,25,10,35
"8128",2018-12-05,23,11,34
"8129",2018-12-05,22,13,35
"8130",2018-12-05,16,19,35
"8131",2018-12-05,12,23,35
"8132",2018-12-05,13,21,34
"8133",2018-12-05,13,20,33
"8134",2018-12-05,17,15,32
"8135",2018-12-05,15,15,30
"8136",2018-12-05,13,16,29
"8137",2018-12-06,12,15,27
"8138",2018-12-06,19,8,27
"8139",2018-12-06,21,8,29
"8140",2018-12-06,17,11,28
"8141",2018-12-06,16,12,28
"8142",2018-12-06,16,12,28
"8143",2018-12-06,15,11,26
"8144",2018-12-06,14,12,26
"8145",2018-12-06,9,19,28
"8146",2018-12-06,12,16,28
"8147",2018-12-06,12,14,26
"8148",2018-12-06,13,14,27
"8149",2018-12-06,13,14,27
"8150",2018-12-06,15,13,28
"8151",2018-12-06,12,14,26
"8152",2018-12-06,8,17,25
"8153",2018-12-06,9,18,27
"8154",2018-12-06,14,15,29
"8155",2018-12-06,17,13,30
"8156",2018-12-06,18,9,27
"8157",2018-12-06,17,10,27
"8158",2018-12-06,15,12,27
"8159",2018-12-06,16,12,28
"8160",2018-12-06,18,10,28
"8161",2018-12-07,17,11,28
"8162",2018-12-07,14,9,23
"8163",2018-12-07,14,8,22
"8164",2018-12-07,16,8,24
"8165",2018-12-07,16,10,26
"8166",2018-12-07,21,8,29
"8167",2018-12-07,19,12,31
"8168",2018-12-07,10,22,32
"8169",2018-12-07,8,27,35
"8170",2018-12-07,16,16,32
"8171",2018-12-07,18,15,33
"8172",2018-12-07,22,11,33
"8173",2018-12-07,24,10,34
"8174",2018-12-07,23,11,34
"8175",2018-12-07,24,12,36
"8176",2018-12-07,24,13,37
"8177",2018-12-07,22,16,38
"8178",2018-12-07,13,25,38
"8179",2018-12-07,15,22,37
"8180",2018-12-07,16,21,37
"8181",2018-12-07,12,26,38
"8182",2018-12-07,17,19,36
"8183",2018-12-07,22,12,34
"8184",2018-12-07,23,11,34
"8185",2018-12-08,24,10,34
"8186",2018-12-08,20,13,33
"8187",2018-12-08,11,22,33
"8188",2018-12-08,4,30,34
"8189",2018-12-08,13,16,29
"8190",2018-12-08,14,14,28
"8191",2018-12-08,18,11,29
"8192",2018-12-08,16,13,29
"8193",2018-12-08,9,24,33
"8194",2018-12-08,14,15,29
"8195",2018-12-08,22,7,29
"8196",2018-12-08,26,4,30
"8197",2018-12-08,28,4,32
"8198",2018-12-08,28,4,32
"8199",2018-12-08,27,5,32
"8200",2018-12-08,25,6,31
"8201",2018-12-08,22,9,31
"8202",2018-12-08,21,10,31
"8203",2018-12-08,23,8,31
"8204",2018-12-08,23,8,31
"8205",2018-12-08,20,13,33
"8206",2018-12-08,18,15,33
"8207",2018-12-08,25,7,32
"8208",2018-12-08,21,11,32
"8209",2018-12-09,18,12,30
"8210",2018-12-09,17,11,28
"8211",2018-12-09,23,7,30
"8212",2018-12-09,NA,NA,NA
"8213",2018-12-09,22,6,28
"8214",2018-12-09,19,9,28
"8215",2018-12-09,14,14,28
"8216",2018-12-09,11,18,29
"8217",2018-12-09,10,19,29
"8218",2018-12-09,12,16,28
"8219",2018-12-09,18,10,28
"8220",2018-12-09,20,9,29
"8221",2018-12-09,21,9,30
"8222",2018-12-09,22,9,31
"8223",2018-12-09,22,9,31
"8224",2018-12-09,24,9,33
"8225",2018-12-09,24,9,33
"8226",2018-12-09,25,9,34
"8227",2018-12-09,26,7,33
"8228",2018-12-09,24,8,32
"8229",2018-12-09,22,10,32
"8230",2018-12-09,20,12,32
"8231",2018-12-09,20,13,33
"8232",2018-12-09,19,14,33
"8233",2018-12-10,18,15,33
"8234",2018-12-10,14,19,33
"8235",2018-12-10,18,14,32
"8236",2018-12-10,15,17,32
"8237",2018-12-10,14,18,32
"8238",2018-12-10,12,21,33
"8239",2018-12-10,9,25,34
"8240",2018-12-10,6,29,35
"8241",2018-12-10,6,30,36
"8242",2018-12-10,7,30,37
"8243",2018-12-10,6,33,39
"8244",2018-12-10,10,28,38
"8245",2018-12-10,19,17,36
"8246",2018-12-10,16,21,37
"8247",2018-12-10,10,28,38
"8248",2018-12-10,17,17,34
"8249",2018-12-10,10,24,34
"8250",2018-12-10,9,26,35
"8251",2018-12-10,16,20,36
"8252",2018-12-10,22,15,37
"8253",2018-12-10,23,12,35
"8254",2018-12-10,23,13,36
"8255",2018-12-10,24,10,34
"8256",2018-12-10,22,12,34
"8257",2018-12-11,22,11,33
"8258",2018-12-11,20,11,31
"8259",2018-12-11,21,8,29
"8260",2018-12-11,17,11,28
"8261",2018-12-11,20,10,30
"8262",2018-12-11,14,16,30
"8263",2018-12-11,10,20,30
"8264",2018-12-11,15,15,30
"8265",2018-12-11,19,12,31
"8266",2018-12-11,15,16,31
"8267",2018-12-11,12,19,31
"8268",2018-12-11,12,18,30
"8269",2018-12-11,10,20,30
"8270",2018-12-11,9,21,30
"8271",2018-12-11,8,22,30
"8272",2018-12-11,9,21,30
"8273",2018-12-11,8,21,29
"8274",2018-12-11,6,22,28
"8275",2018-12-11,4,23,27
"8276",2018-12-11,3,24,27
"8277",2018-12-11,2,27,29
"8278",2018-12-11,3,25,28
"8279",2018-12-11,4,24,28
"8280",2018-12-11,4,25,29
"8281",2018-12-12,7,23,30
"8282",2018-12-12,10,20,30
"8283",2018-12-12,12,17,29
"8284",2018-12-12,13,14,27
"8285",2018-12-12,12,17,29
"8286",2018-12-12,9,20,29
"8287",2018-12-12,5,23,28
"8288",2018-12-12,3,24,27
"8289",2018-12-12,6,22,28
"8290",2018-12-12,8,17,25
"8291",2018-12-12,9,18,27
"8292",2018-12-12,7,20,27
"8293",2018-12-12,9,19,28
"8294",2018-12-12,13,17,30
"8295",2018-12-12,15,18,33
"8296",2018-12-12,14,20,34
"8297",2018-12-12,17,17,34
"8298",2018-12-12,19,14,33
"8299",2018-12-12,19,13,32
"8300",2018-12-12,19,12,31
"8301",2018-12-12,21,10,31
"8302",2018-12-12,21,9,30
"8303",2018-12-12,22,8,30
"8304",2018-12-12,21,9,30
"8305",2018-12-13,19,10,29
"8306",2018-12-13,18,10,28
"8307",2018-12-13,16,12,28
"8308",2018-12-13,14,13,27
"8309",2018-12-13,15,13,28
"8310",2018-12-13,14,13,27
"8311",2018-12-13,13,13,26
"8312",2018-12-13,10,17,27
"8313",2018-12-13,6,22,28
"8314",2018-12-13,9,18,27
"8315",2018-12-13,7,20,27
"8316",2018-12-13,8,19,27
"8317",2018-12-13,7,21,28
"8318",2018-12-13,9,19,28
"8319",2018-12-13,10,18,28
"8320",2018-12-13,11,16,27
"8321",2018-12-13,10,18,28
"8322",2018-12-13,10,18,28
"8323",2018-12-13,9,18,27
"8324",2018-12-13,8,20,28
"8325",2018-12-13,9,18,27
"8326",2018-12-13,8,19,27
"8327",2018-12-13,6,20,26
"8328",2018-12-13,4,23,27
"8329",2018-12-14,3,25,28
"8330",2018-12-14,4,23,27
"8331",2018-12-14,8,17,25
"8332",2018-12-14,10,14,24
"8333",2018-12-14,12,12,24
"8334",2018-12-14,10,13,23
"8335",2018-12-14,9,14,23
"8336",2018-12-14,6,19,25
"8337",2018-12-14,2,28,30
"8338",2018-12-14,1,27,28
"8339",2018-12-14,4,22,26
"8340",2018-12-14,6,20,26
"8341",2018-12-14,5,22,27
"8342",2018-12-14,6,21,27
"8343",2018-12-14,10,16,26
"8344",2018-12-14,8,18,26
"8345",2018-12-14,5,21,26
"8346",2018-12-14,1,27,28
"8347",2018-12-14,1,29,30
"8348",2018-12-14,1,29,30
"8349",2018-12-14,1,28,29
"8350",2018-12-14,1,27,28
"8351",2018-12-14,5,21,26
"8352",2018-12-14,5,20,25
"8353",2018-12-15,1,24,25
"8354",2018-12-15,1,26,27
"8355",2018-12-15,1,27,28
"8356",2018-12-15,4,27,31
"8357",2018-12-15,8,18,26
"8358",2018-12-15,10,19,29
"8359",2018-12-15,16,16,32
"8360",2018-12-15,15,17,32
"8361",2018-12-15,12,20,32
"8362",2018-12-15,14,18,32
"8363",2018-12-15,13,20,33
"8364",2018-12-15,12,21,33
"8365",2018-12-15,17,15,32
"8366",2018-12-15,18,13,31
"8367",2018-12-15,19,13,32
"8368",2018-12-15,21,12,33
"8369",2018-12-15,19,13,32
"8370",2018-12-15,19,14,33
"8371",2018-12-15,19,14,33
"8372",2018-12-15,15,17,32
"8373",2018-12-15,13,17,30
"8374",2018-12-15,11,19,30
"8375",2018-12-15,11,19,30
"8376",2018-12-15,16,14,30
"8377",2018-12-16,19,11,30
"8378",2018-12-16,18,10,28
"8379",2018-12-16,19,10,29
"8380",2018-12-16,NA,NA,NA
"8381",2018-12-16,15,13,28
"8382",2018-12-16,12,16,28
"8383",2018-12-16,12,17,29
"8384",2018-12-16,12,16,28
"8385",2018-12-16,9,19,28
"8386",2018-12-16,8,21,29
"8387",2018-12-16,10,17,27
"8388",2018-12-16,13,15,28
"8389",2018-12-16,13,15,28
"8390",2018-12-16,17,12,29
"8391",2018-12-16,16,12,28
"8392",2018-12-16,16,12,28
"8393",2018-12-16,16,11,27
"8394",2018-12-16,16,12,28
"8395",2018-12-16,14,15,29
"8396",2018-12-16,15,13,28
"8397",2018-12-16,17,10,27
"8398",2018-12-16,8,17,25
"8399",2018-12-16,10,15,25
"8400",2018-12-16,4,20,24
"8401",2018-12-17,10,12,22
"8402",2018-12-17,9,14,23
"8403",2018-12-17,10,13,23
"8404",2018-12-17,10,12,22
"8405",2018-12-17,13,10,23
"8406",2018-12-17,12,13,25
"8407",2018-12-17,4,24,28
"8408",2018-12-17,4,25,29
"8409",2018-12-17,8,20,28
"8410",2018-12-17,7,24,31
"8411",2018-12-17,21,13,34
"8412",2018-12-17,23,11,34
"8413",2018-12-17,23,9,32
"8414",2018-12-17,22,10,32
"8415",2018-12-17,22,10,32
"8416",2018-12-17,24,9,33
"8417",2018-12-17,24,8,32
"8418",2018-12-17,23,8,31
"8419",2018-12-17,22,7,29
"8420",2018-12-17,21,8,29
"8421",2018-12-17,20,10,30
"8422",2018-12-17,18,12,30
"8423",2018-12-17,17,13,30
"8424",2018-12-17,21,9,30
"8425",2018-12-18,22,7,29
"8426",2018-12-18,24,6,30
"8427",2018-12-18,24,5,29
"8428",2018-12-18,23,6,29
"8429",2018-12-18,23,8,31
"8430",2018-12-18,22,9,31
"8431",2018-12-18,21,10,31
"8432",2018-12-18,17,15,32
"8433",2018-12-18,17,15,32
"8434",2018-12-18,17,15,32
"8435",2018-12-18,21,10,31
"8436",2018-12-18,23,8,31
"8437",2018-12-18,22,9,31
"8438",2018-12-18,22,10,32
"8439",2018-12-18,20,12,32
"8440",2018-12-18,17,16,33
"8441",2018-12-18,15,18,33
"8442",2018-12-18,13,19,32
"8443",2018-12-18,13,19,32
"8444",2018-12-18,16,15,31
"8445",2018-12-18,12,21,33
"8446",2018-12-18,6,29,35
"8447",2018-12-18,4,31,35
"8448",2018-12-18,5,28,33
"8449",2018-12-19,7,26,33
"8450",2018-12-19,15,15,30
"8451",2018-12-19,15,15,30
"8452",2018-12-19,13,18,31
"8453",2018-12-19,12,19,31
"8454",2018-12-19,13,18,31
"8455",2018-12-19,12,17,29
"8456",2018-12-19,9,21,30
"8457",2018-12-19,4,27,31
"8458",2018-12-19,8,21,29
"8459",2018-12-19,13,14,27
"8460",2018-12-19,11,17,28
"8461",2018-12-19,14,14,28
"8462",2018-12-19,14,14,28
"8463",2018-12-19,14,15,29
"8464",2018-12-19,12,18,30
"8465",2018-12-19,11,20,31
"8466",2018-12-19,11,20,31
"8467",2018-12-19,14,16,30
"8468",2018-12-19,13,17,30
"8469",2018-12-19,6,24,30
"8470",2018-12-19,7,24,31
"8471",2018-12-19,6,24,30
"8472",2018-12-19,9,21,30
"8473",2018-12-20,10,20,30
"8474",2018-12-20,10,19,29
"8475",2018-12-20,3,29,32
"8476",2018-12-20,1,31,32
"8477",2018-12-20,2,29,31
"8478",2018-12-20,2,28,30
"8479",2018-12-20,1,30,31
"8480",2018-12-20,1,31,32
"8481",2018-12-20,1,30,31
"8482",2018-12-20,2,31,33
"8483",2018-12-20,5,26,31
"8484",2018-12-20,5,27,32
"8485",2018-12-20,4,28,32
"8486",2018-12-20,4,27,31
"8487",2018-12-20,5,26,31
"8488",2018-12-20,4,23,27
"8489",2018-12-20,5,22,27
"8490",2018-12-20,7,19,26
"8491",2018-12-20,5,22,27
"8492",2018-12-20,4,23,27
"8493",2018-12-20,2,26,28
"8494",2018-12-20,1,27,28
"8495",2018-12-20,2,25,27
"8496",2018-12-20,2,24,26
"8497",2018-12-21,6,19,25
"8498",2018-12-21,10,14,24
"8499",2018-12-21,12,12,24
"8500",2018-12-21,14,11,25
"8501",2018-12-21,17,9,26
"8502",2018-12-21,18,9,27
"8503",2018-12-21,17,11,28
"8504",2018-12-21,14,16,30
"8505",2018-12-21,6,22,28
"8506",2018-12-21,2,22,24
"8507",2018-12-21,3,21,24
"8508",2018-12-21,6,18,24
"8509",2018-12-21,8,17,25
"8510",2018-12-21,13,12,25
"8511",2018-12-21,15,10,25
"8512",2018-12-21,13,10,23
"8513",2018-12-21,12,9,21
"8514",2018-12-21,13,8,21
"8515",2018-12-21,13,8,21
"8516",2018-12-21,13,7,20
"8517",2018-12-21,16,5,21
"8518",2018-12-21,18,5,23
"8519",2018-12-21,19,5,24
"8520",2018-12-21,20,4,24
"8521",2018-12-22,20,4,24
"8522",2018-12-22,22,4,26
"8523",2018-12-22,22,3,25
"8524",2018-12-22,22,4,26
"8525",2018-12-22,23,3,26
"8526",2018-12-22,23,4,27
"8527",2018-12-22,22,4,26
"8528",2018-12-22,22,4,26
"8529",2018-12-22,21,6,27
"8530",2018-12-22,21,5,26
"8531",2018-12-22,21,5,26
"8532",2018-12-22,21,5,26
"8533",2018-12-22,21,6,27
"8534",2018-12-22,21,5,26
"8535",2018-12-22,22,7,29
"8536",2018-12-22,25,5,30
"8537",2018-12-22,24,6,30
"8538",2018-12-22,24,6,30
"8539",2018-12-22,24,6,30
"8540",2018-12-22,25,5,30
"8541",2018-12-22,24,6,30
"8542",2018-12-22,25,5,30
"8543",2018-12-22,25,6,31
"8544",2018-12-22,24,6,30
"8545",2018-12-23,26,4,30
"8546",2018-12-23,25,5,30
"8547",2018-12-23,23,6,29
"8548",2018-12-23,NA,NA,NA
"8549",2018-12-23,24,6,30
"8550",2018-12-23,23,6,29
"8551",2018-12-23,24,6,30
"8552",2018-12-23,22,8,30
"8553",2018-12-23,21,10,31
"8554",2018-12-23,23,8,31
"8555",2018-12-23,22,11,33
"8556",2018-12-23,22,10,32
"8557",2018-12-23,21,11,32
"8558",2018-12-23,19,13,32
"8559",2018-12-23,20,11,31
"8560",2018-12-23,20,11,31
"8561",2018-12-23,19,11,30
"8562",2018-12-23,18,12,30
"8563",2018-12-23,15,14,29
"8564",2018-12-23,13,13,26
"8565",2018-12-23,11,15,26
"8566",2018-12-23,11,15,26
"8567",2018-12-23,11,15,26
"8568",2018-12-23,8,19,27
"8569",2018-12-24,4,23,27
"8570",2018-12-24,1,24,25
"8571",2018-12-24,7,16,23
"8572",2018-12-24,12,9,21
"8573",2018-12-24,10,12,22
"8574",2018-12-24,8,14,22
"8575",2018-12-24,9,13,22
"8576",2018-12-24,7,15,22
"8577",2018-12-24,8,16,24
"8578",2018-12-24,10,15,25
"8579",2018-12-24,9,13,22
"8580",2018-12-24,10,11,21
"8581",2018-12-24,11,10,21
"8582",2018-12-24,12,10,22
"8583",2018-12-24,16,8,24
"8584",2018-12-24,16,6,22
"8585",2018-12-24,15,7,22
"8586",2018-12-24,13,9,22
"8587",2018-12-24,12,11,23
"8588",2018-12-24,14,11,25
"8589",2018-12-24,14,12,26
"8590",2018-12-24,18,8,26
"8591",2018-12-24,14,12,26
"8592",2018-12-24,19,8,27
"8593",2018-12-25,17,11,28
"8594",2018-12-25,12,16,28
"8595",2018-12-25,15,11,26
"8596",2018-12-25,18,8,26
"8597",2018-12-25,16,9,25
"8598",2018-12-25,15,10,25
"8599",2018-12-25,15,10,25
"8600",2018-12-25,17,12,29
"8601",2018-12-25,21,8,29
"8602",2018-12-25,22,7,29
"8603",2018-12-25,23,6,29
"8604",2018-12-25,22,8,30
"8605",2018-12-25,23,6,29
"8606",2018-12-25,25,4,29
"8607",2018-12-25,22,7,29
"8608",2018-12-25,20,9,29
"8609",2018-12-25,22,7,29
"8610",2018-12-25,23,5,28
"8611",2018-12-25,20,8,28
"8612",2018-12-25,17,12,29
"8613",2018-12-25,17,8,25
"8614",2018-12-25,12,12,24
"8615",2018-12-25,11,12,23
"8616",2018-12-25,10,12,22
"8617",2018-12-26,8,14,22
"8618",2018-12-26,8,16,24
"8619",2018-12-26,9,13,22
"8620",2018-12-26,6,15,21
"8621",2018-12-26,4,18,22
"8622",2018-12-26,4,17,21
"8623",2018-12-26,4,17,21
"8624",2018-12-26,5,17,22
"8625",2018-12-26,7,15,22
"8626",2018-12-26,9,15,24
"8627",2018-12-26,12,11,23
